Prscrbr_NPI,Prscrbr_Type,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,Drug_Category,Year,Brnd_Name
1356338313,Orthopedic Surgery,Tramadol Hcl,84,85.0,1015,426.89,49.0,Opioid,2018,
1356338313,Orthopedic Surgery,Tramadol Hcl/Acetaminophen,11,11.0,141,129.56,,Opioid,2018,
1356338644,Orthopedic Surgery,Gabapentin,37,37.7,995,270.65,12.0,Gabapentinoid,2018,
1356338644,Orthopedic Surgery,Hydromorphone Hcl,11,11.0,47,46.84,,Opioid,2018,
1356338644,Orthopedic Surgery,Oxycodone Hcl,41,41.0,185,316.75,22.0,Opioid,2018,
1356338644,Orthopedic Surgery,Tramadol Hcl,27,27.0,156,116.33,20.0,Opioid,2018,
1356339832,Orthopedic Surgery,Acetaminophen With Codeine,47,48.0,639,470.61,30.0,Opioid,2018,
1356339832,Orthopedic Surgery,Celecoxib,130,154.0,4602,4665.86,56.0,NSAID,2018,
1356339832,Orthopedic Surgery,Gabapentin,64,72.5,2023,834.22,31.0,Gabapentinoid,2018,
1356339832,Orthopedic Surgery,Hydrocodone/Acetaminophen,46,46.0,458,696.74,33.0,Opioid,2018,
1356339832,Orthopedic Surgery,Pregabalin,24,24.0,635,10083.19,,Gabapentinoid,2018,
1356339832,Orthopedic Surgery,Meloxicam,141,169.0,5060,595.68,74.0,NSAID,2018,
1356339832,Orthopedic Surgery,Tramadol Hcl,86,86.0,1042,468.08,52.0,Opioid,2018,
1356342646,Orthopedic Surgery,Cyclobenzaprine Hcl,14,14.7,225,62.92,,Muscle Relaxant,2018,
1356342646,Orthopedic Surgery,Diclofenac Sodium,20,20.0,500,317.0,11.0,NSAID,2018,
1356342646,Orthopedic Surgery,Gabapentin,199,265.0,7779,3169.53,73.0,Gabapentinoid,2018,
1356342646,Orthopedic Surgery,Hydrocodone/Acetaminophen,51,51.0,351,452.68,44.0,Opioid,2018,
1356342646,Orthopedic Surgery,Meloxicam,11,16.0,480,96.96,,NSAID,2018,
1356342646,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,17,17.0,97,190.21,13.0,Opioid,2018,
1356342646,Orthopedic Surgery,Tramadol Hcl,34,34.0,179,104.14,26.0,Opioid,2018,
1356344824,Orthopedic Surgery,Cyclobenzaprine Hcl,13,13.0,292,103.8,12.0,Muscle Relaxant,2018,
1356344824,Orthopedic Surgery,Gabapentin,31,37.0,1110,264.09,16.0,Gabapentinoid,2018,
1356344824,Orthopedic Surgery,Hydrocodone/Acetaminophen,13,13.0,157,200.89,13.0,Opioid,2018,
1356349583,Orthopedic Surgery,Cyclobenzaprine Hcl,19,19.0,570,294.79,,Muscle Relaxant,2018,
1356349583,Orthopedic Surgery,Diclofenac Sodium,18,18.0,446,1941.35,,NSAID,2018,
1356349583,Orthopedic Surgery,Gabapentin,53,71.0,2110,802.16,12.0,Gabapentinoid,2018,
1356349583,Orthopedic Surgery,Hydrocodone/Acetaminophen,268,270.5,7216,11676.55,82.0,Opioid,2018,
1356349583,Orthopedic Surgery,Ketorolac Tromethamine,26,26.0,104,379.44,22.0,NSAID,2018,
1356349583,Orthopedic Surgery,Meloxicam,25,31.0,930,103.02,,NSAID,2018,
1356349583,Orthopedic Surgery,Morphine Sulfate,17,17.0,467,442.72,,Opioid,2018,
1356349583,Orthopedic Surgery,Nabumetone,95,111.0,3178,2239.21,43.0,NSAID,2018,
1356349583,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,51,52.5,1492,4319.57,13.0,Opioid,2018,
1356349583,Orthopedic Surgery,Oxycodone Hcl,19,19.0,499,15471.27,,Opioid,2018,
1356349583,Orthopedic Surgery,Tizanidine Hcl,51,53.0,1590,1774.56,14.0,Muscle Relaxant,2018,
1356349583,Orthopedic Surgery,Tramadol Hcl,104,112.8,3203,1806.23,44.0,Opioid,2018,
1356349583,Orthopedic Surgery,Diclofenac Sodium,12,12.0,260,1582.0,,NSAID,2018,
1356356745,Orthopedic Surgery,Gabapentin,127,150.5,4228,1106.71,35.0,Gabapentinoid,2018,
1356356745,Orthopedic Surgery,Hydrocodone/Acetaminophen,76,76.0,717,1043.85,38.0,Opioid,2018,
1356356745,Orthopedic Surgery,Pregabalin,12,12.0,360,5371.6,,Gabapentinoid,2018,
1356356745,Orthopedic Surgery,Meloxicam,74,86.0,2580,285.05,28.0,NSAID,2018,
1356356745,Orthopedic Surgery,Methocarbamol,13,13.0,295,102.46,,Muscle Relaxant,2018,
1356356745,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,113,113.0,1180,2928.48,69.0,Opioid,2018,
1356356745,Orthopedic Surgery,Tizanidine Hcl,86,88.0,1684,1191.66,71.0,Muscle Relaxant,2018,
1356356745,Orthopedic Surgery,Tramadol Hcl,120,120.0,1143,742.3,52.0,Opioid,2018,
1356369482,Orthopedic Surgery,Acetaminophen With Codeine,32,32.0,230,342.8,25.0,Opioid,2018,
1356369482,Orthopedic Surgery,Celecoxib,12,18.2,545,1225.7,,NSAID,2018,
1356369482,Orthopedic Surgery,Gabapentin,14,15.6,452,211.47,,Gabapentinoid,2018,
1356369482,Orthopedic Surgery,Hydrocodone/Acetaminophen,16,16.0,120,180.49,,Opioid,2018,
1356369482,Orthopedic Surgery,Oxycodone Hcl,18,18.0,127,207.97,11.0,Opioid,2018,
1356369482,Orthopedic Surgery,Tizanidine Hcl,159,166.3,3884,2860.07,62.0,Muscle Relaxant,2018,
1356369482,Orthopedic Surgery,Tramadol Hcl,59,59.0,505,440.11,34.0,Opioid,2018,
1356377204,Orthopedic Surgery,Cyclobenzaprine Hcl,26,26.0,220,184.01,21.0,Muscle Relaxant,2018,
1356377204,Orthopedic Surgery,Gabapentin,90,130.0,3323,1650.18,36.0,Gabapentinoid,2018,
1356377204,Orthopedic Surgery,Hydrocodone/Acetaminophen,15,15.0,83,112.28,12.0,Opioid,2018,
1356377204,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,20,20.0,106,189.43,17.0,Opioid,2018,
1356380737,Neurosurgery,Hydrocodone/Acetaminophen,18,18.0,119,204.57,14.0,Opioid,2018,
1356383806,Neurosurgery,Hydrocodone/Acetaminophen,16,16.0,109,192.13,13.0,Opioid,2018,
1356384960,Neurosurgery,Baclofen,15,17.0,435,1136.36,,Muscle Relaxant,2018,
1356384960,Neurosurgery,Carisoprodol,11,11.0,147,115.07,,Muscle Relaxant,2018,
1356384960,Neurosurgery,Cyclobenzaprine Hcl,12,12.0,271,111.26,,Muscle Relaxant,2018,
1356384960,Neurosurgery,Gabapentin,27,27.5,825,174.57,11.0,Gabapentinoid,2018,
1356384960,Neurosurgery,Hydrocodone/Acetaminophen,103,103.0,1056,1105.66,45.0,Opioid,2018,
1356384960,Neurosurgery,Morphine Sulfate,14,14.0,252,1058.75,,Opioid,2018,
1356385025,Orthopedic Surgery,Acetaminophen With Codeine,47,47.0,1084,764.9,28.0,Opioid,2018,
1356385025,Orthopedic Surgery,Diclofenac Sodium,25,27.3,758,2380.83,,NSAID,2018,
1356385025,Orthopedic Surgery,Gabapentin,103,113.0,3354,1435.83,38.0,Gabapentinoid,2018,
1356385025,Orthopedic Surgery,Hydrocodone/Acetaminophen,33,33.0,874,997.07,21.0,Opioid,2018,
1356391387,Neurosurgery,Acetaminophen With Codeine,23,23.0,182,220.66,19.0,Opioid,2018,
1356391387,Neurosurgery,Baclofen,59,63.0,1441,663.19,29.0,Muscle Relaxant,2018,
1356391387,Neurosurgery,Gabapentin,56,72.1,2123,660.74,24.0,Gabapentinoid,2018,
1356391387,Neurosurgery,Hydrocodone/Acetaminophen,18,18.0,211,305.76,12.0,Opioid,2018,
1356394423,Neurosurgery,Baclofen,26,30.0,880,619.74,19.0,Muscle Relaxant,2018,
1356394423,Neurosurgery,Cyclobenzaprine Hcl,19,19.0,560,186.56,12.0,Muscle Relaxant,2018,
1356394423,Neurosurgery,Hydrocodone/Acetaminophen,45,45.0,620,739.25,43.0,Opioid,2018,
1356394423,Neurosurgery,Pregabalin,15,15.0,450,6747.68,,Gabapentinoid,2018,
1356394423,Neurosurgery,Metaxalone,11,11.0,330,1734.38,,Muscle Relaxant,2018,
1356394423,Neurosurgery,Oxycodone Hcl/Acetaminophen,30,30.0,380,996.14,26.0,Opioid,2018,
1356395115,Orthopedic Surgery,Gabapentin,19,19.0,570,132.74,,Gabapentinoid,2018,
1356395115,Orthopedic Surgery,Hydrocodone/Acetaminophen,16,16.0,112,172.48,12.0,Opioid,2018,
1356395115,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,11,11.0,60,206.49,,Opioid,2018,
1356395222,Orthopedic Surgery,Gabapentin,41,59.0,1729,433.86,14.0,Gabapentinoid,2018,
1356395222,Orthopedic Surgery,Hydrocodone/Acetaminophen,116,116.0,639,1193.66,71.0,Opioid,2018,
1356395222,Orthopedic Surgery,Meloxicam,24,34.0,1020,139.44,16.0,NSAID,2018,
1356395222,Orthopedic Surgery,Tramadol Hcl,78,78.0,481,323.69,41.0,Opioid,2018,
1356445712,Neurosurgery,Gabapentin,209,226.0,6767,2998.2,106.0,Gabapentinoid,2018,
1356445712,Neurosurgery,Hydrocodone/Acetaminophen,77,77.0,1174,1043.46,45.0,Opioid,2018,
1356445712,Neurosurgery,Meloxicam,49,55.0,1618,268.9,33.0,NSAID,2018,
1356445712,Neurosurgery,Methocarbamol,12,14.0,343,103.7,,Muscle Relaxant,2018,
1356445712,Neurosurgery,Oxycodone Hcl/Acetaminophen,22,22.0,319,423.63,17.0,Opioid,2018,
1356445712,Neurosurgery,Tizanidine Hcl,35,35.0,925,418.47,29.0,Muscle Relaxant,2018,
1356445712,Neurosurgery,Tramadol Hcl,39,39.0,501,189.9,29.0,Opioid,2018,
1356451249,Orthopedic Surgery,Cyclobenzaprine Hcl,14,14.0,330,245.91,,Muscle Relaxant,2018,
1356451249,Orthopedic Surgery,Gabapentin,20,30.0,900,359.83,,Gabapentinoid,2018,
1356451249,Orthopedic Surgery,Hydrocodone/Acetaminophen,26,27.5,610,852.52,19.0,Opioid,2018,
1356451249,Orthopedic Surgery,Oxycodone Hcl,23,23.0,145,614.49,,Opioid,2018,
1356462287,Orthopedic Surgery,Celecoxib,16,20.0,586,653.47,,NSAID,2018,
1356462287,Orthopedic Surgery,Cyclobenzaprine Hcl,23,23.0,543,73.83,12.0,Muscle Relaxant,2018,
1356462287,Orthopedic Surgery,Gabapentin,79,88.3,2538,933.35,43.0,Gabapentinoid,2018,
1356462287,Orthopedic Surgery,Hydrocodone/Acetaminophen,73,73.0,451,575.69,64.0,Opioid,2018,
1356462287,Orthopedic Surgery,Pregabalin,13,13.0,265,3429.0,,Gabapentinoid,2018,
1356462287,Orthopedic Surgery,Meloxicam,16,20.0,600,66.05,,NSAID,2018,
1356462287,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,11,11.0,65,71.12,,Opioid,2018,
1356462287,Orthopedic Surgery,Tizanidine Hcl,18,18.0,252,183.85,18.0,Muscle Relaxant,2018,
1356462287,Orthopedic Surgery,Tramadol Hcl,14,14.0,122,45.11,14.0,Opioid,2018,
1356467229,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,18,18.0,192,247.0,11.0,Opioid,2018,
1356472484,Orthopedic Surgery,Cyclobenzaprine Hcl,27,27.0,316,151.86,18.0,Muscle Relaxant,2018,
1356472484,Orthopedic Surgery,Hydrocodone/Acetaminophen,114,114.0,924,1087.57,69.0,Opioid,2018,
1356472484,Orthopedic Surgery,Meloxicam,77,81.0,2367,426.69,63.0,NSAID,2018,
1356472484,Orthopedic Surgery,Nabumetone,11,11.0,330,276.25,,NSAID,2018,
1356472484,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,93,93.0,700,890.04,40.0,Opioid,2018,
1356472484,Orthopedic Surgery,Tizanidine Hcl,13,13.0,128,242.24,,Muscle Relaxant,2018,
1356472484,Orthopedic Surgery,Tramadol Hcl,68,68.0,589,284.37,49.0,Opioid,2018,
1356521389,Neurosurgery,Gabapentin,79,84.0,2422,535.57,29.0,Gabapentinoid,2018,
1356521389,Neurosurgery,Hydrocodone/Acetaminophen,11,11.2,206,261.62,,Opioid,2018,
1356521389,Neurosurgery,Methocarbamol,27,27.0,588,286.15,14.0,Muscle Relaxant,2018,
1356521389,Neurosurgery,Oxycodone Hcl,25,25.0,332,372.44,16.0,Opioid,2018,
1356540249,Orthopedic Surgery,Acetaminophen With Codeine,16,16.0,258,150.78,12.0,Opioid,2018,
1356540249,Orthopedic Surgery,Cyclobenzaprine Hcl,14,14.0,334,258.56,,Muscle Relaxant,2018,
1356540249,Orthopedic Surgery,Diclofenac Sodium,81,81.0,2367,1280.06,30.0,NSAID,2018,
1356540249,Orthopedic Surgery,Gabapentin,72,94.7,2815,830.34,34.0,Gabapentinoid,2018,
1356540249,Orthopedic Surgery,Tramadol Hcl,14,14.0,234,73.88,,Opioid,2018,
1356541296,Orthopedic Surgery,Gabapentin,27,29.0,860,194.85,19.0,Gabapentinoid,2018,
1356541296,Orthopedic Surgery,Hydrocodone/Acetaminophen,45,45.5,1260,947.51,29.0,Opioid,2018,
1356541296,Orthopedic Surgery,Meloxicam,11,13.0,390,50.13,,NSAID,2018,
1356551949,Orthopedic Surgery,Cyclobenzaprine Hcl,42,42.0,955,481.97,21.0,Muscle Relaxant,2018,
1356551949,Orthopedic Surgery,Diclofenac Sodium,13,16.9,307,685.55,,NSAID,2018,
1356551949,Orthopedic Surgery,Gabapentin,193,247.0,6987,2554.18,64.0,Gabapentinoid,2018,
1356551949,Orthopedic Surgery,Hydrocodone/Acetaminophen,83,83.0,535,745.16,46.0,Opioid,2018,
1356551949,Orthopedic Surgery,Meloxicam,35,47.0,1410,285.86,11.0,NSAID,2018,
1356551949,Orthopedic Surgery,Naproxen,24,30.5,735,176.39,,NSAID,2018,
1356551949,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,35,35.0,229,426.98,26.0,Opioid,2018,
1356551949,Orthopedic Surgery,Tramadol Hcl,72,72.0,747,255.47,49.0,Opioid,2018,
1356555122,Neurosurgery,Cyclobenzaprine Hcl,26,28.0,726,314.24,16.0,Muscle Relaxant,2018,
1356555122,Neurosurgery,Gabapentin,15,15.0,349,157.68,,Gabapentinoid,2018,
1356555122,Neurosurgery,Hydrocodone/Acetaminophen,64,64.0,945,1297.64,47.0,Opioid,2018,
1356559199,Neurosurgery,Gabapentin,25,25.0,750,192.74,13.0,Gabapentinoid,2018,
1356559199,Neurosurgery,Hydrocodone/Acetaminophen,96,96.0,918,1299.71,54.0,Opioid,2018,
1356559199,Neurosurgery,Methocarbamol,20,20.0,400,199.48,14.0,Muscle Relaxant,2018,
1356559199,Neurosurgery,Oxycodone Hcl/Acetaminophen,25,25.0,224,407.6,15.0,Opioid,2018,
1356559744,Orthopedic Surgery,Gabapentin,11,25.0,730,234.24,,Gabapentinoid,2018,
1356559744,Orthopedic Surgery,Hydrocodone/Acetaminophen,36,36.0,370,297.82,26.0,Opioid,2018,
1356563381,Neurosurgery,Hydrocodone/Acetaminophen,11,11.0,235,187.86,,Opioid,2018,
1356570287,Neurosurgery,Cyclobenzaprine Hcl,24,24.0,246,140.21,11.0,Muscle Relaxant,2018,
1356570287,Neurosurgery,Oxycodone Hcl/Acetaminophen,21,21.0,91,193.26,19.0,Opioid,2018,
1356570287,Neurosurgery,Tramadol Hcl,20,20.0,136,73.71,12.0,Opioid,2018,
1356579627,Orthopedic Surgery,Acetaminophen With Codeine,29,29.0,230,159.02,19.0,Opioid,2018,
1356579627,Orthopedic Surgery,Cyclobenzaprine Hcl,13,13.0,161,99.58,,Muscle Relaxant,2018,
1356579627,Orthopedic Surgery,Hydrocodone/Acetaminophen,12,12.0,97,153.81,,Opioid,2018,
1356579627,Orthopedic Surgery,Meloxicam,74,76.0,2280,265.33,34.0,NSAID,2018,
1356579627,Orthopedic Surgery,Oxycodone Hcl,51,51.0,275,320.1,36.0,Opioid,2018,
1356579627,Orthopedic Surgery,Tizanidine Hcl,208,208.0,2550,1369.27,123.0,Muscle Relaxant,2018,
1356579627,Orthopedic Surgery,Tramadol Hcl,123,123.0,1443,599.13,85.0,Opioid,2018,
1356630735,Neurosurgery,Oxycodone Hcl/Acetaminophen,11,11.0,79,157.96,,Opioid,2018,
1356661680,Orthopedic Surgery,Celecoxib,11,11.0,330,226.33,,NSAID,2018,
1356661680,Orthopedic Surgery,Cyclobenzaprine Hcl,18,18.0,440,341.19,14.0,Muscle Relaxant,2018,
1356661680,Orthopedic Surgery,Diclofenac Sodium,80,80.7,2371,1151.09,56.0,NSAID,2018,
1356661680,Orthopedic Surgery,Gabapentin,18,22.0,619,140.26,11.0,Gabapentinoid,2018,
1356661680,Orthopedic Surgery,Hydrocodone/Acetaminophen,20,20.0,148,201.08,18.0,Opioid,2018,
1356661680,Orthopedic Surgery,Naproxen,24,25.0,680,298.99,22.0,NSAID,2018,
1356661680,Orthopedic Surgery,Tizanidine Hcl,21,21.0,408,1233.2,19.0,Muscle Relaxant,2018,
1356661680,Orthopedic Surgery,Tramadol Hcl,31,31.0,200,78.73,24.0,Opioid,2018,
1356674386,Neurosurgery,Tizanidine Hcl,12,12.0,80,234.91,,Muscle Relaxant,2018,
1356764765,Orthopedic Surgery,Cyclobenzaprine Hcl,17,17.0,165,88.34,,Muscle Relaxant,2018,
1366403990,Neurosurgery,Gabapentin,29,31.0,927,527.12,14.0,Gabapentinoid,2018,
1366403990,Neurosurgery,Hydrocodone/Acetaminophen,90,90.7,2089,2005.57,44.0,Opioid,2018,
1366403990,Neurosurgery,Oxycodone Hcl,23,23.0,494,790.76,,Opioid,2018,
1366403990,Neurosurgery,Oxycodone Hcl/Acetaminophen,50,50.0,1201,2364.12,22.0,Opioid,2018,
1366403990,Neurosurgery,Tizanidine Hcl,64,66.0,1785,1140.29,36.0,Muscle Relaxant,2018,
1366410441,Orthopedic Surgery,Acetaminophen With Codeine,40,40.0,513,331.27,21.0,Opioid,2018,
1366410441,Orthopedic Surgery,Celecoxib,22,31.3,940,1146.11,,NSAID,2018,
1366410441,Orthopedic Surgery,Cyclobenzaprine Hcl,42,42.1,849,300.1,19.0,Muscle Relaxant,2018,
1366410441,Orthopedic Surgery,Gabapentin,353,443.9,13021,3676.87,100.0,Gabapentinoid,2018,
1366410441,Orthopedic Surgery,Hydrocodone/Acetaminophen,77,77.3,1136,1013.84,41.0,Opioid,2018,
1366410441,Orthopedic Surgery,Meloxicam,79,100.0,2850,340.45,20.0,NSAID,2018,
1366410441,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,79,79.2,1173,1784.15,41.0,Opioid,2018,
1366410441,Orthopedic Surgery,Tizanidine Hcl,54,58.0,1282,691.49,19.0,Muscle Relaxant,2018,
1366410441,Orthopedic Surgery,Tramadol Hcl,35,38.0,704,153.23,18.0,Opioid,2018,
1366411027,Orthopedic Surgery,Carisoprodol,21,21.0,630,114.94,,Muscle Relaxant,2018,
1366411027,Orthopedic Surgery,Celecoxib,38,48.0,1440,5757.36,22.0,NSAID,2018,
1366411027,Orthopedic Surgery,Cyclobenzaprine Hcl,53,53.0,1572,366.76,30.0,Muscle Relaxant,2018,
1366411027,Orthopedic Surgery,Gabapentin,60,65.5,1945,539.36,22.0,Gabapentinoid,2018,
1366411027,Orthopedic Surgery,Hydrocodone/Acetaminophen,496,496.0,6041,6323.6,195.0,Opioid,2018,
1366411027,Orthopedic Surgery,Pregabalin,12,12.0,360,5442.53,,Gabapentinoid,2018,
1366411027,Orthopedic Surgery,Meloxicam,73,95.0,2850,277.48,34.0,NSAID,2018,
1366411027,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,112,112.0,1341,2369.2,70.0,Opioid,2018,
1366411027,Orthopedic Surgery,Tizanidine Hcl,80,88.0,2585,1141.51,49.0,Muscle Relaxant,2018,
1366411027,Orthopedic Surgery,Tramadol Hcl,70,70.0,872,281.08,50.0,Opioid,2018,
1366414732,Orthopedic Surgery,Acetaminophen With Codeine,19,23.0,446,462.22,,Opioid,2018,
1366414732,Orthopedic Surgery,Buprenorphine,27,27.0,760,12085.09,,Opioid,2018,
1366414732,Orthopedic Surgery,Celecoxib,66,92.2,2765,4181.27,19.0,NSAID,2018,
1366414732,Orthopedic Surgery,Cyclobenzaprine Hcl,118,123.0,3595,2677.84,50.0,Muscle Relaxant,2018,
1366414732,Orthopedic Surgery,Fentanyl,41,41.0,1200,3052.38,11.0,Opioid,2018,
1366414732,Orthopedic Surgery,Gabapentin,465,551.5,15924,9102.55,153.0,Gabapentinoid,2018,
1366414732,Orthopedic Surgery,Hydrocodone/Acetaminophen,1017,1017.1,19769,16868.41,252.0,Opioid,2018,
1366414732,Orthopedic Surgery,Hydromorphone Hcl,21,21.0,561,245.29,,Opioid,2018,
1366414732,Orthopedic Surgery,Pregabalin,37,43.0,1280,24268.5,,Gabapentinoid,2018,
1366414732,Orthopedic Surgery,Meloxicam,551,816.0,24480,2480.26,199.0,NSAID,2018,
1366414732,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,434,434.0,7730,13590.39,129.0,Opioid,2018,
1366414732,Orthopedic Surgery,Tizanidine Hcl,132,142.0,4260,3193.2,91.0,Muscle Relaxant,2018,
1366414732,Orthopedic Surgery,Tramadol Hcl,48,51.5,1090,409.0,40.0,Opioid,2018,
1366414732,Orthopedic Surgery,Tramadol Hcl/Acetaminophen,16,16.0,310,403.08,,Opioid,2018,
1366414732,Orthopedic Surgery,Oxycodone Myristate,23,23.0,235,3585.47,23.0,Opioid,2018,
1366417396,Orthopedic Surgery,Hydrocodone/Acetaminophen,14,14.0,126,145.87,11.0,Opioid,2018,
1366417396,Orthopedic Surgery,Methocarbamol,11,11.0,115,70.14,,Muscle Relaxant,2018,
1366417396,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,28,28.0,209,649.39,28.0,Opioid,2018,
1366438004,Orthopedic Surgery,Gabapentin,35,37.3,1120,341.04,15.0,Gabapentinoid,2018,
1366438004,Orthopedic Surgery,Hydrocodone/Acetaminophen,62,62.0,793,626.15,39.0,Opioid,2018,
1366438004,Orthopedic Surgery,Ibuprofen,11,13.4,402,112.52,,NSAID,2018,
1366438004,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,15,15.0,185,145.46,14.0,Opioid,2018,
1366438004,Orthopedic Surgery,Tramadol Hcl,31,31.0,430,150.83,24.0,Opioid,2018,
1366444275,Neurosurgery,Hydrocodone/Acetaminophen,15,15.0,261,290.95,14.0,Opioid,2018,
1366450959,Neurosurgery,Cyclobenzaprine Hcl,14,14.0,390,199.87,,Muscle Relaxant,2018,
1366450959,Neurosurgery,Gabapentin,97,137.5,4075,1104.3,51.0,Gabapentinoid,2018,
1366450959,Neurosurgery,Methocarbamol,31,31.0,930,390.16,22.0,Muscle Relaxant,2018,
1366450959,Neurosurgery,Oxycodone Hcl/Acetaminophen,42,42.0,230,585.51,32.0,Opioid,2018,
1366450959,Neurosurgery,Tizanidine Hcl,12,14.0,364,196.72,,Muscle Relaxant,2018,
1366450959,Neurosurgery,Tramadol Hcl,28,29.0,769,140.72,16.0,Opioid,2018,
1366470544,Neurosurgery,Gabapentin,19,19.0,513,204.18,,Gabapentinoid,2018,
1366478034,Orthopedic Surgery,Gabapentin,45,53.0,1590,524.43,16.0,Gabapentinoid,2018,
1366478034,Orthopedic Surgery,Pregabalin,28,28.0,780,10201.57,,Gabapentinoid,2018,
1366480972,Neurosurgery,Cyclobenzaprine Hcl,21,21.0,592,347.55,16.0,Muscle Relaxant,2018,
1366480972,Neurosurgery,Gabapentin,28,28.7,850,1021.99,,Gabapentinoid,2018,
1366480972,Neurosurgery,Oxycodone Hcl,11,11.0,163,123.49,,Opioid,2018,
1366480972,Neurosurgery,Tizanidine Hcl,13,14.0,369,599.25,,Muscle Relaxant,2018,
1366481764,Orthopedic Surgery,Hydrocodone/Acetaminophen,68,68.0,774,1623.93,36.0,Opioid,2018,
1366481764,Orthopedic Surgery,Oxycodone Hcl,46,46.0,658,807.48,45.0,Opioid,2018,
1366481764,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,46,46.0,709,1419.67,26.0,Opioid,2018,
1366481764,Orthopedic Surgery,Tramadol Hcl,17,17.0,234,140.29,16.0,Opioid,2018,
1366486714,Orthopedic Surgery,Gabapentin,40,43.0,1130,490.51,28.0,Gabapentinoid,2018,
1366488462,Neurosurgery,Acetaminophen With Codeine,11,11.0,238,185.9,,Opioid,2018,
1366488462,Neurosurgery,Baclofen,12,16.0,480,327.54,,Muscle Relaxant,2018,
1366488462,Neurosurgery,Carisoprodol,19,19.0,570,131.52,,Muscle Relaxant,2018,
1366488462,Neurosurgery,Celecoxib,11,11.0,330,1028.58,,NSAID,2018,
1366488462,Neurosurgery,Cyclobenzaprine Hcl,40,42.0,1160,551.59,15.0,Muscle Relaxant,2018,
1366488462,Neurosurgery,Fentanyl,13,13.0,390,964.77,,Opioid,2018,
1366488462,Neurosurgery,Gabapentin,79,113.0,3380,2991.19,27.0,Gabapentinoid,2018,
1366488462,Neurosurgery,Hydrocodone/Acetaminophen,273,273.5,6857,6516.2,104.0,Opioid,2018,
1366488462,Neurosurgery,Pregabalin,31,31.0,900,16519.95,,Gabapentinoid,2018,
1366488462,Neurosurgery,Oxycodone Hcl,87,87.0,2174,4417.2,16.0,Opioid,2018,
1366488462,Neurosurgery,Oxycodone Hcl/Acetaminophen,482,482.3,11036,27126.53,182.0,Opioid,2018,
1366488462,Neurosurgery,Tizanidine Hcl,77,102.0,3060,4387.4,25.0,Muscle Relaxant,2018,
1366488462,Neurosurgery,Tramadol Hcl,40,40.0,790,238.26,22.0,Opioid,2018,
1366526808,Neurosurgery,Oxycodone Hcl/Acetaminophen,21,21.0,162,362.73,16.0,Opioid,2018,
1366540072,Orthopedic Surgery,Gabapentin,17,19.3,535,205.08,,Gabapentinoid,2018,
1366540072,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,15,15.0,159,156.43,11.0,Opioid,2018,
1366549040,Orthopedic Surgery,Gabapentin,74,90.1,2542,993.38,22.0,Gabapentinoid,2018,
1366549040,Orthopedic Surgery,Hydrocodone/Acetaminophen,20,20.0,256,352.22,19.0,Opioid,2018,
1366549040,Orthopedic Surgery,Pregabalin,11,11.0,330,9946.64,,Gabapentinoid,2018,
1366549040,Orthopedic Surgery,Methocarbamol,13,13.0,172,188.86,,Muscle Relaxant,2018,
1366576845,Neurosurgery,Gabapentin,52,74.0,2170,800.47,,Gabapentinoid,2018,
1366591778,Neurosurgery,Baclofen,20,30.0,900,701.14,,Muscle Relaxant,2018,
1366591778,Neurosurgery,Gabapentin,28,44.0,1305,635.9,12.0,Gabapentinoid,2018,
1366591778,Neurosurgery,Ibuprofen,28,28.0,788,226.41,,NSAID,2018,
1366591778,Neurosurgery,Oxycodone Hcl,32,32.0,478,267.53,12.0,Opioid,2018,
1366598963,Orthopedic Surgery,Cyclobenzaprine Hcl,12,12.0,269,139.34,,Muscle Relaxant,2018,
1366598963,Orthopedic Surgery,Gabapentin,24,29.0,824,321.91,13.0,Gabapentinoid,2018,
1366598963,Orthopedic Surgery,Hydrocodone/Acetaminophen,33,34.3,681,513.72,20.0,Opioid,2018,
1366598963,Orthopedic Surgery,Oxycodone Hcl,69,69.7,956,836.31,35.0,Opioid,2018,
1366598963,Orthopedic Surgery,Tramadol Hcl,40,40.0,758,208.35,24.0,Opioid,2018,
1366606212,Neurosurgery,Gabapentin,24,38.5,1156,440.67,,Gabapentinoid,2018,
1366618530,Orthopedic Surgery,Celecoxib,13,19.0,569,833.78,,NSAID,2018,
1366618530,Orthopedic Surgery,Cyclobenzaprine Hcl,16,17.3,406,192.53,15.0,Muscle Relaxant,2018,
